50000,5,16787,16787,0,16787,16787
50000,5,16604,16604,0,16604,16604
50000,5,12746,12746,0,12746,12746
50000,5,15610,15610,0,15610,15610
50000,5,21320,21320,0,21320,21320
10000,5,32,4096,10964,2741,165,2629,3026
10000,5,32,4096,3125,3125,0,3125,3125
10000,5,32,4096,568,568,0,568,568
