200000,5,3083,3083,0,3083,3083
10000,5,32,4096,679,679,0,679,679
500,5,32,16,42,42,0,42,42
500,5,32,16,43,43,0,43,43
1000,5,32,32,83,83,0,83,83
2500,5,32,79,213,213,0,213,213
5000,5,32,157,369,369,0,369,369
10000,5,32,313,698,698,0,698,698
25000,5,32,782,3485,3485,0,3485,3485
10000,5,64,512,727,727,0,727,727
10000,5,64,512,675,675,0,675,675
10000,5,64,256,709,709,0,709,709
10000,5,64,512,725,725,0,725,725
10000,5,64,1024,719,719,0,719,719
1000,5,64,1024,82,82,0,82,82
1000,5,64,1024,82,82,0,82,82
2500,5,32,2048,190,190,0,190,190
1000,5,32,1,2088,2088,0,2088,2088
1000,5,32,1,2061,2061,0,2061,2061
1000,5,32,2,1036,1036,0,1036,1036
1000,5,32,4,527,527,0,527,527
1000,5,32,8,269,269,0,269,269
1000,5,32,16,138,138,0,138,138
1000,5,32,32,71,71,0,71,71
1000,5,32,64,71,71,0,71,71
1000,5,32,128,71,71,0,71,71
1000,5,32,512,73,73,0,73,73
1000,5,32,1024,71,71,0,71,71
