2000, 1, 0.024000
2000, 1, 0.021000
2000, 1, 0.019000
2000, 1, 0.021000
2000, 1, 0.025000
2000, 1, 0.027000
2000, 1, 0.027000
2000, 1, 0.028000
2000, 1, 0.027000
2000, 1, 0.021000
2000, 1, 0.029000
2000, 1, 0.025000
2000, 1, 0.076000
2000, 1, 0.023000
2000, 1, 0.024000
2000, 1, 0.021000
2000, 1, 0.019000
2000, 1, 0.023000
2000, 1, 0.020000
2000, 1, 0.023000
2000, 1, 0.019000
2000, 1, 0.020000
2000, 1, 0.019000
2000, 1, 0.021000
2000, 1, 0.021000
2000, 1, 0.022000
2000, 1, 0.023000
2000, 1, 0.024000
2000, 1, 0.024000
2000, 1, 0.023000
2000, 1, 0.023000
2000, 1, 0.022000
2000, 1, 0.130000
2000, 1, 0.029000
2000, 1, 0.033000
2000, 1, 0.024000
20000, 1, 0.257000
20000, 1, 0.251000
20000, 1, 0.250000
20000, 1, 0.309000
20000, 1, 0.216000
20000, 1, 0.214000
20000, 1, 0.188000
20000, 1, 0.193000
20000, 1, 0.189000
20000, 1, 0.216000
20000, 1, 0.198000
20000, 1, 0.211000
20000, 1, 0.203000
20000, 1, 0.203000
20000, 1, 0.203000
20000, 1, 0.203000
20000, 1, 0.204000
20000, 1, 0.209000
20000, 1, 0.242000
20000, 1, 0.209000
20000, 1, 0.185000
20000, 1, 0.192000
20000, 1, 0.166000
20000, 1, 0.174000
20000, 1, 0.179000
20000, 1, 0.181000
20000, 1, 0.162000
20000, 1, 0.168000
20000, 1, 0.187000
20000, 1, 0.201000
20000, 1, 0.214000
20000, 1, 0.219000
20000, 1, 0.174000
20000, 1, 0.163000
20000, 1, 0.198000
20000, 1, 0.170000
200000, 1, 2.308000
200000, 1, 1.971000
200000, 1, 1.985000
200000, 1, 1.944000
200000, 1, 1.730000
200000, 1, 1.830000
200000, 1, 1.770000
200000, 1, 1.807000
200000, 1, 1.859000
200000, 1, 1.871000
200000, 1, 2.002000
200000, 1, 2.141000
200000, 1, 2.085000
200000, 1, 1.803000
200000, 1, 1.788000
200000, 1, 2.107000
200000, 1, 1.917000
200000, 1, 1.812000
200000, 1, 1.837000
200000, 1, 1.935000
200000, 1, 1.963000
200000, 1, 1.821000
200000, 1, 1.951000
200000, 1, 1.876000
200000, 1, 2.232000
200000, 1, 1.995000
200000, 1, 1.723000
200000, 1, 1.780000
200000, 1, 1.788000
200000, 1, 1.582000
200000, 1, 1.633000
200000, 1, 1.608000
200000, 1, 1.616000
200000, 1, 1.688000
200000, 1, 1.642000
200000, 1, 1.670000
2000000, 1, 16.517000
2000000, 1, 16.780000
2000000, 1, 16.395000
2000000, 1, 16.127000
2000000, 1, 16.230000
2000000, 1, 16.555000
2000000, 1, 16.132000
2000000, 1, 16.988000
2000000, 1, 17.132000
2000000, 1, 16.112000
2000000, 1, 16.773000
2000000, 1, 16.668000
2000000, 1, 18.334000
2000000, 1, 18.003000
2000000, 1, 17.710000
2000000, 1, 17.471000
2000000, 1, 18.248000
2000000, 1, 17.630000
2000000, 1, 18.696000
2000000, 1, 17.920000
2000000, 1, 18.843000
2000000, 1, 17.250000
2000000, 1, 17.304000
2000000, 1, 18.115000
2000000, 1, 17.479000
2000000, 1, 18.677000
2000000, 1, 23.491000
2000000, 1, 22.626000
2000000, 1, 23.030000
2000000, 1, 22.578000
2000000, 1, 22.334000
2000000, 1, 18.714000
2000000, 1, 19.130000
2000000, 1, 19.539000
2000000, 1, 21.134000
2000000, 1, 21.620000
20000000, 1, 191.389000
20000000, 1, 179.455000
20000000, 1, 179.305000
20000000, 1, 179.617000
20000000, 1, 178.804000
20000000, 1, 179.652000
20000000, 1, 179.714000
20000000, 1, 178.107000
20000000, 1, 178.584000
20000000, 1, 177.173000
20000000, 1, 177.630000
20000000, 1, 177.891000
20000000, 1, 178.176000
20000000, 1, 181.334000
20000000, 1, 179.318000
20000000, 1, 177.641000
20000000, 1, 178.223000
20000000, 1, 180.033000
20000000, 1, 180.308000
20000000, 1, 179.954000
20000000, 1, 180.797000
20000000, 1, 181.506000
20000000, 1, 181.057000
20000000, 1, 180.995000
20000000, 1, 181.206000
20000000, 1, 180.509000
20000000, 1, 180.039000
20000000, 1, 180.594000
20000000, 1, 180.843000
20000000, 1, 180.529000
20000000, 1, 179.663000
20000000, 1, 180.418000
20000000, 1, 178.951000
20000000, 1, 180.048000
20000000, 1, 179.999000
20000000, 1, 182.985000
2000, 2, 0.031000
2000, 2, 0.029000
2000, 2, 0.028000
2000, 2, 0.030000
2000, 2, 0.025000
2000, 2, 0.027000
2000, 2, 0.029000
2000, 2, 0.029000
2000, 2, 0.028000
2000, 2, 0.027000
2000, 2, 0.026000
2000, 2, 0.027000
2000, 2, 0.027000
2000, 2, 0.023000
2000, 2, 0.027000
2000, 2, 0.025000
2000, 2, 0.027000
2000, 2, 0.026000
2000, 2, 0.032000
2000, 2, 0.028000
2000, 2, 0.029000
2000, 2, 0.026000
2000, 2, 0.024000
2000, 2, 0.027000
2000, 2, 0.027000
2000, 2, 0.028000
2000, 2, 0.025000
2000, 2, 0.026000
2000, 2, 0.027000
2000, 2, 0.027000
2000, 2, 0.026000
2000, 2, 0.025000
2000, 2, 0.026000
2000, 2, 0.027000
2000, 2, 0.027000
2000, 2, 0.027000
20000, 2, 0.146000
20000, 2, 0.142000
20000, 2, 0.130000
20000, 2, 0.119000
20000, 2, 0.131000
20000, 2, 0.134000
20000, 2, 0.141000
20000, 2, 0.131000
20000, 2, 0.137000
20000, 2, 0.134000
20000, 2, 0.153000
20000, 2, 0.136000
20000, 2, 0.135000
20000, 2, 0.128000
20000, 2, 0.125000
20000, 2, 0.139000
20000, 2, 0.147000
20000, 2, 0.171000
20000, 2, 0.132000
20000, 2, 0.126000
20000, 2, 0.152000
20000, 2, 0.126000
20000, 2, 0.133000
20000, 2, 0.130000
20000, 2, 0.136000
20000, 2, 0.126000
20000, 2, 0.140000
20000, 2, 0.149000
20000, 2, 0.143000
20000, 2, 0.144000
20000, 2, 0.153000
20000, 2, 0.138000
20000, 2, 0.144000
20000, 2, 0.144000
20000, 2, 0.143000
20000, 2, 0.124000
200000, 2, 1.233000
200000, 2, 1.261000
200000, 2, 1.181000
200000, 2, 1.305000
200000, 2, 1.271000
200000, 2, 1.248000
200000, 2, 1.268000
200000, 2, 1.288000
200000, 2, 1.247000
200000, 2, 1.323000
200000, 2, 1.295000
200000, 2, 1.278000
200000, 2, 1.235000
200000, 2, 1.221000
200000, 2, 1.216000
200000, 2, 1.210000
200000, 2, 1.248000
200000, 2, 1.233000
200000, 2, 1.134000
200000, 2, 1.248000
200000, 2, 1.264000
200000, 2, 1.300000
200000, 2, 1.243000
200000, 2, 1.202000
200000, 2, 1.125000
200000, 2, 1.257000
200000, 2, 1.184000
200000, 2, 1.267000
200000, 2, 1.260000
200000, 2, 1.270000
200000, 2, 1.273000
200000, 2, 1.261000
200000, 2, 1.236000
200000, 2, 1.285000
200000, 2, 1.342000
200000, 2, 1.188000
2000000, 2, 10.304000
2000000, 2, 10.300000
2000000, 2, 9.939000
2000000, 2, 10.061000
2000000, 2, 9.974000
2000000, 2, 10.047000
2000000, 2, 10.027000
2000000, 2, 9.987000
2000000, 2, 10.000000
2000000, 2, 10.115000
2000000, 2, 10.067000
2000000, 2, 10.042000
2000000, 2, 9.966000
2000000, 2, 10.464000
2000000, 2, 9.993000
2000000, 2, 9.998000
2000000, 2, 9.930000
2000000, 2, 10.072000
2000000, 2, 10.431000
2000000, 2, 10.234000
2000000, 2, 10.015000
2000000, 2, 10.043000
2000000, 2, 10.032000
2000000, 2, 9.863000
2000000, 2, 9.938000
2000000, 2, 10.017000
2000000, 2, 9.993000
2000000, 2, 10.072000
2000000, 2, 10.076000
2000000, 2, 9.966000
2000000, 2, 9.973000
2000000, 2, 10.136000
2000000, 2, 9.925000
2000000, 2, 9.977000
2000000, 2, 9.935000
2000000, 2, 9.931000
20000000, 2, 99.387000
20000000, 2, 97.847000
20000000, 2, 98.856000
20000000, 2, 98.523000
20000000, 2, 98.582000
20000000, 2, 98.552000
20000000, 2, 98.768000
20000000, 2, 99.463000
20000000, 2, 99.224000
20000000, 2, 100.339000
20000000, 2, 98.857000
20000000, 2, 99.042000
20000000, 2, 99.075000
20000000, 2, 99.132000
20000000, 2, 100.243000
20000000, 2, 101.241000
20000000, 2, 98.647000
20000000, 2, 100.281000
20000000, 2, 99.209000
20000000, 2, 100.651000
20000000, 2, 98.551000
20000000, 2, 98.879000
20000000, 2, 100.201000
20000000, 2, 100.212000
20000000, 2, 99.635000
20000000, 2, 99.864000
20000000, 2, 99.764000
20000000, 2, 99.469000
20000000, 2, 100.857000
20000000, 2, 101.129000
20000000, 2, 100.128000
20000000, 2, 100.137000
20000000, 2, 100.941000
20000000, 2, 101.007000
20000000, 2, 99.987000
20000000, 2, 99.505000
2000, 3, 0.025000
2000, 3, 0.023000
2000, 3, 0.026000
2000, 3, 0.027000
2000, 3, 0.026000
2000, 3, 0.024000
2000, 3, 0.028000
2000, 3, 0.025000
2000, 3, 0.025000
2000, 3, 0.024000
2000, 3, 0.024000
2000, 3, 0.023000
2000, 3, 0.025000
2000, 3, 0.025000
2000, 3, 0.024000
2000, 3, 0.025000
2000, 3, 0.026000
2000, 3, 0.025000
2000, 3, 0.024000
2000, 3, 0.024000
2000, 3, 0.026000
2000, 3, 0.025000
2000, 3, 0.025000
2000, 3, 0.025000
2000, 3, 0.031000
2000, 3, 0.025000
2000, 3, 0.033000
2000, 3, 0.026000
2000, 3, 0.026000
2000, 3, 0.024000
2000, 3, 0.026000
2000, 3, 0.026000
2000, 3, 0.024000
2000, 3, 0.025000
2000, 3, 0.024000
2000, 3, 0.025000
20000, 3, 0.103000
20000, 3, 0.095000
20000, 3, 0.109000
20000, 3, 0.099000
20000, 3, 0.102000
20000, 3, 0.088000
20000, 3, 0.090000
20000, 3, 0.095000
20000, 3, 0.114000
20000, 3, 0.110000
20000, 3, 0.089000
20000, 3, 0.090000
20000, 3, 0.101000
20000, 3, 0.137000
20000, 3, 0.109000
20000, 3, 0.093000
20000, 3, 0.091000
20000, 3, 0.093000
20000, 3, 0.088000
20000, 3, 0.106000
20000, 3, 0.103000
20000, 3, 0.114000
20000, 3, 0.093000
20000, 3, 0.087000
20000, 3, 0.104000
20000, 3, 0.104000
20000, 3, 0.091000
20000, 3, 0.108000
20000, 3, 0.121000
20000, 3, 0.111000
20000, 3, 0.099000
20000, 3, 0.094000
20000, 3, 0.095000
20000, 3, 0.100000
20000, 3, 0.103000
20000, 3, 0.098000
200000, 3, 0.838000
200000, 3, 0.848000
200000, 3, 0.813000
200000, 3, 0.845000
200000, 3, 0.902000
200000, 3, 0.817000
200000, 3, 0.819000
200000, 3, 0.858000
200000, 3, 0.947000
200000, 3, 0.915000
200000, 3, 0.835000
200000, 3, 0.890000
200000, 3, 0.847000
200000, 3, 0.920000
200000, 3, 0.885000
200000, 3, 0.843000
200000, 3, 0.857000
200000, 3, 0.870000
200000, 3, 0.906000
200000, 3, 0.847000
200000, 3, 0.902000
200000, 3, 0.901000
200000, 3, 0.979000
200000, 3, 0.888000
200000, 3, 0.814000
200000, 3, 0.912000
200000, 3, 0.804000
200000, 3, 0.836000
200000, 3, 1.006000
200000, 3, 0.840000
200000, 3, 0.852000
200000, 3, 0.915000
200000, 3, 0.875000
200000, 3, 0.936000
200000, 3, 0.865000
200000, 3, 0.854000
2000000, 3, 7.604000
2000000, 3, 7.499000
2000000, 3, 7.517000
2000000, 3, 7.517000
2000000, 3, 7.750000
2000000, 3, 7.264000
2000000, 3, 7.470000
2000000, 3, 7.507000
2000000, 3, 7.349000
2000000, 3, 7.505000
2000000, 3, 7.419000
2000000, 3, 7.473000
2000000, 3, 7.482000
2000000, 3, 7.485000
2000000, 3, 7.470000
2000000, 3, 7.393000
2000000, 3, 7.393000
2000000, 3, 7.432000
2000000, 3, 7.323000
2000000, 3, 7.605000
2000000, 3, 7.420000
2000000, 3, 7.527000
2000000, 3, 7.477000
2000000, 3, 7.351000
2000000, 3, 7.301000
2000000, 3, 7.877000
2000000, 3, 7.544000
2000000, 3, 7.406000
2000000, 3, 7.421000
2000000, 3, 7.389000
2000000, 3, 7.517000
2000000, 3, 7.442000
2000000, 3, 7.368000
2000000, 3, 7.411000
2000000, 3, 7.573000
2000000, 3, 7.460000
20000000, 3, 72.468000
20000000, 3, 71.272000
20000000, 3, 71.015000
20000000, 3, 71.265000
20000000, 3, 70.225000
20000000, 3, 71.345000
20000000, 3, 71.237000
20000000, 3, 71.423000
20000000, 3, 70.878000
20000000, 3, 70.823000
20000000, 3, 71.464000
20000000, 3, 71.028000
20000000, 3, 70.874000
20000000, 3, 71.043000
20000000, 3, 71.224000
20000000, 3, 71.366000
20000000, 3, 71.125000
20000000, 3, 71.208000
20000000, 3, 71.116000
20000000, 3, 71.281000
20000000, 3, 72.023000
20000000, 3, 71.555000
20000000, 3, 71.278000
20000000, 3, 70.927000
20000000, 3, 72.084000
20000000, 3, 71.877000
20000000, 3, 72.769000
20000000, 3, 71.815000
20000000, 3, 71.864000
20000000, 3, 71.517000
20000000, 3, 71.335000
20000000, 3, 70.736000
20000000, 3, 71.089000
20000000, 3, 71.374000
20000000, 3, 71.542000
20000000, 3, 71.584000
2000, 4, 0.025000
2000, 4, 0.025000
2000, 4, 0.024000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.024000
2000, 4, 0.024000
2000, 4, 0.021000
2000, 4, 0.032000
2000, 4, 0.027000
2000, 4, 0.027000
2000, 4, 0.031000
2000, 4, 0.026000
2000, 4, 0.073000
2000, 4, 0.024000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.024000
2000, 4, 0.026000
2000, 4, 0.022000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.022000
2000, 4, 0.024000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.023000
2000, 4, 0.024000
2000, 4, 0.028000
2000, 4, 0.023000
2000, 4, 0.024000
