5000,3,8,28621,795,107,628,1048
5000,3,9,30615,850,125,655,1151
5000,3,10,33219,922,132,685,1277
5000,3,11,32064,890,124,708,1167
5000,3,12,32367,899,135,705,1326
5000,3,13,30015,833,117,680,1155
5000,3,14,29359,815,109,663,1120
5000,3,15,28998,805,121,642,1156
5000,3,16,28759,798,108,643,1101
5000,5,1,86844,2412,375,1790,3638
5000,5,2,48870,1357,206,952,1778
5000,5,3,36319,1008,159,730,1317
5000,5,4,31077,863,147,655,1285
5000,5,5,27778,771,122,607,997
5000,5,6,25524,709,118,521,973
5000,5,7,22917,636,119,480,976
5000,5,8,21950,609,100,443,823
5000,5,9,23725,659,94,513,843
5000,5,10,24102,669,92,526,856
5000,5,11,23535,653,95,495,839
5000,5,12,23035,639,97,480,864
5000,5,13,22269,618,93,485,805
5000,5,14,21875,607,96,457,819
5000,5,15,21432,595,93,456,808
5000,5,16,21419,594,98,464,781
5000,10,1,61945,1720,310,1320,2828
5000,10,2,37423,1039,131,790,1413
5000,10,3,25178,699,94,579,1064
5000,10,4,19302,536,72,444,812
5000,10,5,18110,503,73,415,771
5000,10,6,16522,458,66,391,704
5000,10,7,14631,406,56,337,624
5000,10,8,13831,384,55,320,578
5000,10,9,16024,445,56,372,646
5000,10,10,15978,443,67,369,704
5000,10,11,16471,457,71,370,691
5000,10,12,17170,476,72,379,766
5000,10,13,15501,430,58,347,623
5000,10,14,14441,401,61,339,657
5000,10,15,14036,389,55,317,585
5000,10,16,14132,392,67,318,585
10000,3,1,508129,14114,1720,10805,18815
10000,3,2,266275,7396,732,5781,8900
10000,3,3,200955,5582,581,4687,6876
10000,3,4,186771,5188,811,3887,7211
10000,3,5,153372,4260,532,3363,5442
10000,3,6,134003,3722,425,3056,4381
10000,3,7,122253,3395,384,2770,3936
10000,3,8,115278,3202,365,2572,4119
10000,3,9,124455,3457,402,2678,4251
10000,3,10,118399,3288,399,2622,4033
10000,3,11,116123,3225,361,2627,3729
10000,3,12,114386,3177,379,2566,3966
10000,3,13,113011,3139,356,2535,3709
10000,3,14,114023,3167,379,2533,4067
10000,3,15,111482,3096,336,2541,3626
10000,3,16,112955,3137,377,2506,4002
10000,5,1,388309,10786,1617,7764,14367
10000,5,2,243612,6767,1583,4687,13311
10000,5,3,178404,4955,1030,3368,7888
10000,5,4,127269,3535,576,2639,5617
10000,5,5,117418,3261,517,2284,4373
10000,5,6,100834,2800,435,2118,4247
10000,5,7,92860,2579,485,1875,4650
10000,5,8,89093,2474,385,1737,3320
10000,5,9,88423,2456,344,1853,3192
10000,5,10,91837,2551,403,1896,3475
10000,5,11,84403,2344,309,1817,3017
10000,5,12,83338,2314,308,1796,2976
10000,5,13,83183,2310,311,1786,3127
10000,5,14,82972,2304,299,1763,2951
10000,5,15,84398,2344,346,1767,3030
10000,5,16,85355,2370,334,1829,3095
10000,10,1,246565,6849,942,5656,11013
10000,10,2,137337,3814,484,3341,5775
10000,10,3,108595,3016,381,2519,4408
10000,10,4,85957,2387,352,2033,3908
10000,10,5,74748,2076,287,1667,3168
10000,10,6,68168,1893,281,1564,2985
10000,10,7,59526,1653,225,1424,2648
10000,10,8,55714,1547,216,1248,2466
10000,10,9,61612,1711,225,1474,2543
10000,10,10,58415,1622,210,1414,2490
10000,10,11,58588,1627,206,1376,2416
10000,10,12,58992,1638,216,1406,2549
10000,10,13,58878,1635,217,1403,2517
10000,10,14,58047,1612,216,1356,2582
10000,10,15,59540,1653,280,1346,2603
10000,10,16,56105,1558,208,1326,2495
